"deng" "lijc" "lijh" "kao" "su" "wang" "wu" "yao" "chang"
"热情" 0.00796955629495328 0.0150359789496295 0.0138233377436363 0.00535169559555453 0.0236811425240455 0.00892761489840374 0.0093870271285084 0.00924761411555819 0.0121175401393517
"十分" 0 0.00644399097841263 0.00592428760441557 0.00356779706370302 0.014573010784028 0.042852551512338 0.00563221627710504 0.0221942738773396 0
"事儿" 0.00796955629495328 0 0 0 0.0837948120081609 0 0.00563221627710504 0.00369904564622327 0
"忘记" 0.0139467235161682 0.0128879819568253 0.0276466754872727 0.00713559412740603 0.018216263480035 0.00892761489840374 0.00750962170280672 0.00369904564622327 0.00605877006967586
"温暖" 0.0099619453686916 0.0193319729352379 0.00789905013922076 0.0107033911911091 0.0127513844360245 0.0160697068171267 0.0131418379799118 0.00554856846933491 0.0100979501161264
"下面" 0.0139467235161682 0.00214799699280421 0.0236971504176623 0.00535169559555453 0.00728650539201399 0.00535656893904225 0.0244062705341218 0.0221942738773396 0
"向前" 0.0119543344424299 0.00859198797121684 0.00987381267402595 0.0178389853185151 0.025502768872049 0.0107131378780845 0.0093870271285084 0.00554856846933491 0.00403918004645057
"有时" 0.00597716722121496 0.00644399097841263 0.00394952506961038 0.0178389853185151 0.0127513844360245 0.014284183837446 0.0244062705341218 0.0110971369386698 0.00605877006967586
"按" 0.0099619453686916 0.010739984964021 0.00592428760441557 0.00535169559555453 0.018216263480035 0.0035710459593615 0.0150192434056134 0.0166457054080047 0.0181763102090276
"窗" 0.0099619453686916 0.010739984964021 0.0118485752088311 0.0107033911911091 0.0018216263480035 0.0267828446952112 0.00750962170280672 0.00369904564622327 0.0201959002322529
"打听" 0.0099619453686916 0.00429599398560842 0.00592428760441557 0.0160550867866636 0.0127513844360245 0.00714209191872299 0.0168966488313151 0.00924761411555819 0.0201959002322529
"电影" 0.0099619453686916 0.0128879819568253 0.0157981002784415 0.00713559412740603 0.00910813174001749 0.0124986608577652 0.0093870271285084 0.0110971369386698 0.0161567201858023
"更加" 0.0199238907373832 0.00214799699280421 0.0236971504176623 0.00535169559555453 0.018216263480035 0.0035710459593615 0.0112644325542101 0.00739809129244655 0.0121175401393517
"故意" 0.0099619453686916 0.00429599398560842 0.0118485752088311 0.0303262750414756 0.00546487904401049 0.00892761489840374 0.00750962170280672 0.0110971369386698 0.0121175401393517
"今晚" 0.00796955629495328 0.00859198797121684 0.0197476253480519 0.0214067823822181 0.003643252696007 0.00178552297968075 0.00750962170280672 0.0110971369386698 0.0222154902554781
"女士" 0.0119543344424299 0.0193319729352379 0.0118485752088311 0.00891949265925754 0.021859516176042 0.021426275756169 0.00187740542570168 0.00184952282311164 0.00403918004645057
"前门" 0.0119543344424299 0.0193319729352379 0.0256719129524675 0.00356779706370302 0.014573010784028 0.0124986608577652 0.00563221627710504 0.00554856846933491 0.00605877006967586
"身旁" 0.0159391125899066 0.010739984964021 0.00394952506961038 0.00891949265925754 0.003643252696007 0.0232117987358497 0.0112644325542101 0.00739809129244655 0.0181763102090276
"把头" 0.00796955629495328 0.00859198797121684 0.00789905013922076 0.0231906809140696 0.0127513844360245 0.0107131378780845 0.0150192434056134 0.00924761411555819 0.00403918004645057
"感" 0.00796955629495328 0.0128879819568253 0.00987381267402595 0 0.018216263480035 0.00714209191872299 0.0131418379799118 0.0221942738773396 0.0100979501161264
"还要" 0.00796955629495328 0.010739984964021 0.00789905013922076 0.0178389853185151 0.00728650539201399 0.00714209191872299 0.0168966488313151 0.0166457054080047 0.00807836009290114
"某种" 0.0179315016636449 0.00644399097841263 0.0138233377436363 0.00535169559555453 0.0200378898280385 0.0124986608577652 0.00750962170280672 0.0166457054080047 0
"派" 0.0119543344424299 0.010739984964021 0.0236971504176623 0.00891949265925754 0.003643252696007 0.0107131378780845 0.0093870271285084 0.0110971369386698 0.0121175401393517
"其" 0.00597716722121496 0.0193319729352379 0.0236971504176623 0.00535169559555453 0.010929758088021 0.00714209191872299 0.00375481085140336 0.00924761411555819 0.0181763102090276
"艘" 0.0159391125899066 0.0150359789496295 0.0118485752088311 0.00356779706370302 0.00910813174001749 0.014284183837446 0.0131418379799118 0.0129466597617815 0.00605877006967586
"她家" 0.0159391125899066 0.010739984964021 0.00789905013922076 0.0160550867866636 0.00728650539201399 0.00892761489840374 0.0112644325542101 0.0129466597617815 0.0100979501161264
"原本" 0.00796955629495328 0.00644399097841263 0.0256719129524675 0.00535169559555453 0.003643252696007 0.0321394136342535 0 0 0.0201959002322529
"原因" 0.0119543344424299 0.010739984964021 0.0138233377436363 0.00356779706370302 0.010929758088021 0.00714209191872299 0.0168966488313151 0.0184952282311164 0.00807836009290114
"安排" 0.0099619453686916 0.010739984964021 0.0118485752088311 0.00891949265925754 0.010929758088021 0.0124986608577652 0.0093870271285084 0.0110971369386698 0.014137130162577
"船" 0.0119543344424299 0.00644399097841263 0.00592428760441557 0.0107033911911091 0.00728650539201399 0.0124986608577652 0.0168966488313151 0.0184952282311164 0.00807836009290114
"顿" 0.0119543344424299 0.00644399097841263 0.00394952506961038 0.00713559412740603 0.00910813174001749 0.014284183837446 0.0112644325542101 0.0110971369386698 0.0242350802787034
"饭店" 0 0.0150359789496295 0.00592428760441557 0.0124872897229606 0.00728650539201399 0.0178552297968075 0.0168966488313151 0.0147961825848931 0.00807836009290114
"怪" 0 0.00429599398560842 0.0138233377436363 0.0374618691688817 0.00546487904401049 0.0107131378780845 0.0150192434056134 0.00554856846933491 0.00403918004645057
"画" 0.0119543344424299 0.0150359789496295 0.0118485752088311 0.00713559412740603 0.00728650539201399 0.0178552297968075 0.0112644325542101 0.00924761411555819 0.00807836009290114
"灰" 0.0119543344424299 0.0300719578992589 0 0.00535169559555453 0.014573010784028 0.0124986608577652 0.0131418379799118 0.00184952282311164 0.0121175401393517
"见面" 0.0159391125899066 0.010739984964021 0.00789905013922076 0.0142711882548121 0.00728650539201399 0.0107131378780845 0.0112644325542101 0.00924761411555819 0.0121175401393517
"来过" 0.0139467235161682 0.0128879819568253 0.00987381267402595 0.00535169559555453 0.010929758088021 0.0160697068171267 0.0112644325542101 0.0129466597617815 0.00605877006967586
"明亮" 0.0159391125899066 0.0193319729352379 0.0177728628132467 0.00178389853185151 0.0163946371320315 0.00535656893904225 0.0093870271285084 0.00924761411555819 0.00605877006967586
"陌生" 0.0119543344424299 0.0171839759424337 0.0138233377436363 0.0142711882548121 0.003643252696007 0.00714209191872299 0.00750962170280672 0.00739809129244655 0.0181763102090276
"某" 0.00597716722121496 0.0128879819568253 0.0197476253480519 0.00891949265925754 0.0018216263480035 0.0178552297968075 0.0093870271285084 0.00924761411555819 0.014137130162577
"难以" 0.0119543344424299 0.010739984964021 0.00592428760441557 0.00356779706370302 0.014573010784028 0.0124986608577652 0.0131418379799118 0.0184952282311164 0.00807836009290114
"神气" 0 0 0.00987381267402595 0.0321101735733271 0.0018216263480035 0.00714209191872299 0.0262836759598235 0.0129466597617815 0.00605877006967586
"十几" 0.0119543344424299 0.0171839759424337 0.0118485752088311 0.00535169559555453 0.018216263480035 0.0107131378780845 0.00563221627710504 0.0129466597617815 0.00605877006967586
"受不了" 0.0099619453686916 0.0150359789496295 0.00987381267402595 0.00535169559555453 0.014573010784028 0.0196407527764882 0.0112644325542101 0.0110971369386698 0.00201959002322529
"丝" 0.0219162798111215 0.0193319729352379 0.00394952506961038 0.0142711882548121 0.00546487904401049 0.0124986608577652 0.00375481085140336 0.00554856846933491 0.014137130162577
"外套" 0.0119543344424299 0.0257759639136505 0.0177728628132467 0.00356779706370302 0 0.0160697068171267 0.00187740542570168 0.00369904564622327 0.0222154902554781
"唯一" 0.0199238907373832 0.0171839759424337 0.00592428760441557 0.00713559412740603 0.014573010784028 0.014284183837446 0.0150192434056134 0 0.00605877006967586
"我家" 0.0139467235161682 0.010739984964021 0.00987381267402595 0.00356779706370302 0.00546487904401049 0.021426275756169 0.00375481085140336 0.00554856846933491 0.0262546703019287
"香槟" 0.0139467235161682 0.0150359789496295 0.0138233377436363 0.0107033911911091 0.00728650539201399 0.00714209191872299 0.0131418379799118 0.00554856846933491 0.014137130162577
"小小的" 0.00597716722121496 0.00214799699280421 0.0197476253480519 0.00178389853185151 0.014573010784028 0.014284183837446 0.0168966488313151 0.00924761411555819 0.014137130162577
"一阵子" 0.00398477814747664 0.0193319729352379 0 0.0124872897229606 0.0127513844360245 0.0178552297968075 0.00750962170280672 0.0129466597617815 0.0121175401393517
"重要" 0.0139467235161682 0.0171839759424337 0.0197476253480519 0.00535169559555453 0.010929758088021 0.014284183837446 0.0093870271285084 0.00554856846933491 0.00403918004645057
"作响" 0.0179315016636449 0.010739984964021 0.00197476253480519 0.00535169559555453 0.0200378898280385 0.0124986608577652 0.0131418379799118 0.00924761411555819 0.00807836009290114
"不好" 0.00398477814747664 0.010739984964021 0.00592428760441557 0.0160550867866636 0.003643252696007 0.0196407527764882 0.0112644325542101 0.00739809129244655 0.0181763102090276
"吃饭" 0.0119543344424299 0.00644399097841263 0.0138233377436363 0.00891949265925754 0.00728650539201399 0.00892761489840374 0.0150192434056134 0.0166457054080047 0.00807836009290114
"耳边" 0.0119543344424299 0.010739984964021 0.0157981002784415 0.0107033911911091 0.014573010784028 0.0107131378780845 0.00563221627710504 0.00184952282311164 0.0161567201858023
"帆布" 0.0139467235161682 0.0150359789496295 0.0118485752088311 0.00713559412740603 0.0127513844360245 0.0124986608577652 0.0093870271285084 0.00739809129244655 0.00807836009290114
"可怕" 0.0159391125899066 0.0150359789496295 0.0197476253480519 0.00356779706370302 0.014573010784028 0.0035710459593615 0.0131418379799118 0.0110971369386698 0.00201959002322529
"楼" 0.0099619453686916 0.010739984964021 0.00987381267402595 0.0124872897229606 0.00910813174001749 0.0124986608577652 0.0093870271285084 0.0110971369386698 0.0121175401393517
"帽子" 0.0139467235161682 0.00859198797121684 0.00987381267402595 0.0107033911911091 0.010929758088021 0.00892761489840374 0.0112644325542101 0.0129466597617815 0.0100979501161264
"念" 0 0.00644399097841263 0.0138233377436363 0.00713559412740603 0 0.0160697068171267 0.00375481085140336 0.00184952282311164 0.0504897505806321
"日子" 0.0199238907373832 0.00644399097841263 0.0118485752088311 0.00713559412740603 0.0200378898280385 0.00714209191872299 0.00750962170280672 0.00739809129244655 0.0100979501161264
"如同" 0.00398477814747664 0 0.0138233377436363 0 0.0455406587000874 0.00892761489840374 0.00563221627710504 0.00184952282311164 0.0161567201858023
"稍微" 0.00199238907373832 0.0171839759424337 0.0177728628132467 0.0142711882548121 0.0018216263480035 0.028568367674892 0.00563221627710504 0 0.0100979501161264
"熟悉" 0.0119543344424299 0.0150359789496295 0.00987381267402595 0 0.021859516176042 0.00892761489840374 0.0131418379799118 0.0110971369386698 0.00605877006967586
"香烟" 0.00597716722121496 0.00429599398560842 0.0177728628132467 0.00356779706370302 0.014573010784028 0.0107131378780845 0.0131418379799118 0.0129466597617815 0.014137130162577
"严肃" 0.0099619453686916 0.010739984964021 0.00789905013922076 0.0160550867866636 0.00546487904401049 0.014284183837446 0.00750962170280672 0.00924761411555819 0.0161567201858023
"夜" 0.00597716722121496 0.010739984964021 0.0157981002784415 0.0124872897229606 0.00910813174001749 0.00892761489840374 0.0112644325542101 0.00924761411555819 0.014137130162577
"这话" 0.00796955629495328 0.00214799699280421 0 0.0142711882548121 0.03643252696007 0.0160697068171267 0.00375481085140336 0.00369904564622327 0.0100979501161264
"背后" 0.00199238907373832 0.0193319729352379 0.00394952506961038 0.0142711882548121 0.003643252696007 0.021426275756169 0.0131418379799118 0.0129466597617815 0.00403918004645057
"不管" 0.00796955629495328 0.00429599398560842 0.00987381267402595 0.0124872897229606 0.018216263480035 0.00714209191872299 0.0150192434056134 0.0129466597617815 0.00605877006967586
"大理石" 0.0119543344424299 0.010739984964021 0.00789905013922076 0.0107033911911091 0.00910813174001749 0.00892761489840374 0.0112644325542101 0.0110971369386698 0.014137130162577
"大约" 0.00398477814747664 0.0128879819568253 0.00592428760441557 0.00178389853185151 0.0163946371320315 0.0232117987358497 0.0093870271285084 0.00924761411555819 0.0121175401393517
"当年" 0.00597716722121496 0.00214799699280421 0.0118485752088311 0.0107033911911091 0.0018216263480035 0.00535656893904225 0.0112644325542101 0.0129466597617815 0.0343330303948298
"地板" 0.0179315016636449 0.00859198797121684 0.00987381267402595 0.00891949265925754 0.00546487904401049 0.0124986608577652 0.0093870271285084 0.0147961825848931 0.00807836009290114
"顶" 0.0119543344424299 0.00429599398560842 0.00987381267402595 0.0160550867866636 0.00728650539201399 0.00714209191872299 0.0093870271285084 0.0110971369386698 0.0181763102090276
"忽然间" 0.00199238907373832 0.0193319729352379 0.00197476253480519 0.0267584779777726 0 0 0.0187740542570168 0.0166457054080047 0.0100979501161264
"活" 0.0119543344424299 0.0128879819568253 0.00987381267402595 0.00891949265925754 0.00910813174001749 0.00892761489840374 0.0131418379799118 0.00924761411555819 0.0121175401393517
"绝对" 0.00398477814747664 0.00644399097841263 0.0197476253480519 0.0160550867866636 0.00910813174001749 0.00714209191872299 0.00750962170280672 0.0166457054080047 0.00807836009290114
"玫瑰" 0.0159391125899066 0.010739984964021 0.0157981002784415 0.00891949265925754 0.0127513844360245 0.00714209191872299 0.00187740542570168 0.00184952282311164 0.0222154902554781
"骗" 0.0139467235161682 0.010739984964021 0.0118485752088311 0.0124872897229606 0.0018216263480035 0.0160697068171267 0.0093870271285084 0.00739809129244655 0.0121175401393517
"神秘" 0.0099619453686916 0.010739984964021 0.0157981002784415 0.0142711882548121 0.00728650539201399 0.00535656893904225 0.0131418379799118 0.00924761411555819 0.0100979501161264
"水" 0.00597716722121496 0.0128879819568253 0.0138233377436363 0.0107033911911091 0.003643252696007 0.0124986608577652 0.0093870271285084 0.0147961825848931 0.0121175401393517
"算是" 0.00597716722121496 0.0150359789496295 0.0118485752088311 0.0107033911911091 0.0018216263480035 0.0321394136342535 0.00187740542570168 0.00184952282311164 0.014137130162577
"沃尔夫" 0.0119543344424299 0 0 0 0 0 0.0112644325542101 0.0110971369386698 0.0646268807432091
"想他" 0.0119543344424299 0.010739984964021 0.00987381267402595 0.00891949265925754 0.00910813174001749 0.0124986608577652 0.0093870271285084 0.0147961825848931 0.00807836009290114
"一点儿" 0.00398477814747664 0.0751798947481473 0 0.00178389853185151 0 0.0035710459593615 0.00563221627710504 0.0129466597617815 0
"移动" 0.00597716722121496 0.0171839759424337 0.00987381267402595 0.0196228838503666 0.00546487904401049 0.00535656893904225 0.0187740542570168 0.00924761411555819 0.00403918004645057
"佣人" 0.0199238907373832 0 0.0256719129524675 0.0214067823822181 0 0.0107131378780845 0 0 0.0181763102090276
